Wall time,Step,Value
1776171369.2545524,1790,574.0
1776171470.2609203,1795,535.0
1776171572.6418164,1800,1083.0
1776171668.6005855,1805,3.0
1776171765.0627506,1810,551.0
1776171865.59448,1815,476.0
1776171966.9185438,1820,16.0
1776172061.27328,1825,1602.0
1776172158.1217303,1830,1570.0
1776172261.1223633,1835,4.0
1776172358.8876452,1840,1372.0
1776172453.9577746,1845,34.0
1776172552.585678,1850,106.0
1776172656.1151812,1855,87.0
1776172751.8426175,1860,103.0
1776172850.0212748,1865,336.0
1776172951.860209,1870,121.0
1776173052.5729024,1875,353.0
1776173147.3930678,1880,769.0
1776173246.3088307,1885,6.0
1776173348.800586,1890,61.0
1776173446.3061864,1895,256.0
1776173544.1824348,1900,21.0
1776173643.9027042,1905,584.0
1776173745.1205335,1910,1239.0
1776173840.02357,1915,984.0
1776173936.5429878,1920,1142.0
1776174039.9987352,1925,175.0
1776174139.0435193,1930,481.0
1776174234.915017,1935,7.0
1776174334.2305908,1940,254.0
1776174437.1277654,1945,1439.0
1776174533.26673,1950,13.0
1776174632.5376005,1955,140.0
1776174734.2250154,1960,1067.0
1776174837.465039,1965,1544.0
1776174931.6700504,1970,1920.0
1776175027.772097,1975,2311.0
1776175131.332456,1980,1365.0
1776175229.746854,1985,609.0
1776175327.079721,1990,3.0
1776175425.605828,1995,51.0
1776175528.8820062,2000,14.0
1776175624.3692324,2005,535.0
1776175721.3463514,2010,322.0
1776175822.9661114,2015,73.0
1776175921.7282684,2020,17.0
1776176017.867986,2025,1292.0
1776176116.501133,2030,70.0
1776176219.0503814,2035,5.0
1776176317.4405987,2040,769.0
1776176412.5048277,2045,147.0
1776176511.980948,2050,361.0
1776176615.2871132,2055,116.0
1776176709.8201647,2060,695.0
1776176806.7783372,2065,1024.0
1776176907.6489244,2070,497.0
1776177006.818514,2075,933.0
1776177101.7356505,2080,137.0
1776177199.8386054,2085,293.0
1776177302.9863763,2090,36.0
1776177402.348584,2095,133.0
1776177499.8417387,2100,1634.0
1776177599.4837134,2105,823.0
1776177702.471512,2110,117.0
1776177796.4372733,2115,223.0
1776177892.9484847,2120,242.0
1776177994.8182418,2125,170.0
1776178094.0098884,2130,461.0
1776178190.4736834,2135,110.0
1776178290.387098,2140,1616.0
1776178391.406732,2145,257.0
1776178489.0082874,2150,282.0
1776178586.1672685,2155,60.0
1776178686.7106774,2160,818.0
1776178787.6924963,2165,201.0
1776178882.9680948,2170,58.0
1776178979.78272,2175,3.0
1776179082.6576412,2180,141.0
1776179180.9063795,2185,1215.0
1776179276.3476489,2190,37.0
1776179374.8680258,2195,78.0
1776179475.8336565,2200,81.0
1776179572.9165993,2205,69.0
1776179670.365418,2210,156.0
1776179769.4356542,2215,1018.0
1776179870.4027376,2220,355.0
1776179966.78093,2225,164.0
1776180065.1560726,2230,25.0
1776180168.6348188,2235,548.0
1776180267.1489224,2240,661.0
1776180363.4881222,2245,569.0
1776180463.846399,2250,22.0
1776180566.4960809,2255,530.0
1776180661.8651018,2260,96.0
1776180759.5247147,2265,165.0
1776180860.6589746,2270,1140.0
1776180961.4828057,2275,479.0
1776181054.9775543,2280,241.0
1776181150.6668236,2285,982.0
1776181253.970314,2290,58.0
1776181352.0524263,2295,1806.0
1776181448.3660722,2300,34.0
1776181547.042108,2305,74.0
1776181648.8514626,2310,132.0
1776181744.338533,2315,198.0
1776181842.2125843,2320,742.0
1776181943.548091,2325,89.0
1776182044.6251578,2330,2318.0
1776182140.1249037,2335,1102.0
1776182238.1512125,2340,347.0
1776182341.0800695,2345,204.0
1776182438.54193,2350,1351.0
1776182533.902859,2355,766.0
1776182632.6626806,2360,242.0
1776182736.0017054,2365,894.0
1776182831.284203,2370,22.0
1776182929.372096,2375,125.0
1776183030.2774608,2380,38.0
1776183132.0706363,2385,17.0
1776183224.495966,2390,218.0
1776183323.0679877,2395,15.0
1776183426.1138618,2400,250.0
1776183524.6132066,2405,16.0
1776183620.5392053,2410,104.0
1776183718.377565,2415,725.0
1776183819.8990166,2420,21.0
1776183916.1744332,2425,12.0
1776184014.9414935,2430,51.0
1776184116.6153796,2435,4.0
1776184216.7822373,2440,103.0
1776184311.368494,2445,513.0
1776184410.817627,2450,332.0
1776184512.925424,2455,181.0
1776184610.5690315,2460,25.0
1776184708.2996452,2465,934.0
1776184808.1597507,2470,295.0
1776184909.0713177,2475,1088.0
1776185004.3614888,2480,112.0
1776185101.7980852,2485,221.0
1776185205.2968059,2490,626.0
1776185305.6754332,2495,535.0
1776185401.287013,2500,17.0
