Wall time,Step,Value
1776160983.5945268,1265,12412.8896484375
1776161086.1324797,1270,6492.22998046875
1776161185.4455855,1275,4465.2001953125
1776161281.0414712,1280,3019.489990234375
1776161382.3701444,1285,7436.33984375
1776161487.0175385,1290,881.9199829101562
1776161582.623015,1295,14192.740234375
1776161682.811929,1300,507.30999755859375
1776161783.203221,1305,5882.52001953125
1776161885.6646354,1310,652.1300048828125
1776161980.083346,1315,1203.8800048828125
1776162079.1151423,1320,14622.91015625
1776162180.666292,1325,8435.7998046875
1776162280.816483,1330,6705.0498046875
1776162377.1862643,1335,924.9000244140625
1776162478.1544821,1340,3039.25
1776162580.3907082,1345,2650.780029296875
1776162674.9692388,1350,7462.1201171875
1776162772.690972,1355,3386.10009765625
1776162874.6659412,1360,1199.2099609375
1776162972.861784,1365,9429.0498046875
1776163067.0357282,1370,753.8300170898438
1776163164.7008412,1375,2532.030029296875
1776163267.7059572,1380,8238.33984375
1776163364.6223485,1385,2401.510009765625
1776163460.4919503,1390,513.4299926757812
1776163561.3251355,1395,10778.3095703125
1776163663.7735584,1400,875.6400146484375
1776163760.52785,1405,770.8800048828125
1776163858.2790256,1410,10121.98046875
1776163961.2593563,1415,6220.81005859375
1776164059.6312633,1420,2634.610107421875
1776164156.2217748,1425,18054.080078125
1776164256.4090354,1430,5913.81005859375
1776164359.340759,1435,576.0700073242188
1776164456.4760268,1440,14180.25
1776164552.418179,1445,5524.85986328125
1776164650.2459774,1450,3725.8701171875
1776164755.0303986,1455,875.9000244140625
1776164850.9313142,1460,5031.58984375
1776164946.7756793,1465,5170.2099609375
1776165049.2712402,1470,1527.6700439453125
1776165146.4514148,1475,1091.7099609375
1776165241.4750528,1480,850.469970703125
1776165337.3442395,1485,11956.6796875
1776165440.743462,1490,1060.8800048828125
1776165536.5615106,1495,933.9500122070312
1776165634.297898,1500,902.02001953125
1776165735.3723717,1505,948.8699951171875
1776165835.1319842,1510,4664.47021484375
1776165931.0515292,1515,12931.400390625
1776166029.5360897,1520,730.0599975585938
1776166131.1221712,1525,677.2100219726562
1776166230.35296,1530,634.2100219726562
1776166325.7704244,1535,960.4299926757812
1776166426.3147705,1540,1112.3599853515625
1776166529.0073426,1545,1544.949951171875
1776166624.5779266,1550,501.69000244140625
1776166721.547487,1555,5896.259765625
1776166821.378725,1560,987.97998046875
1776166922.9750335,1565,3879.820068359375
1776167019.1437914,1570,4659.18994140625
1776167116.3004885,1575,20819.0390625
1776167221.4787147,1580,612.1199951171875
1776167319.928298,1585,13780.9404296875
1776167416.9601197,1590,744.0
1776167515.5244107,1595,20337.0703125
1776167618.9612124,1600,3934.0
1776167714.8626149,1605,1333.52001953125
1776167812.4392178,1610,1780.1700439453125
1776167913.869546,1615,1844.5899658203125
1776168012.7444685,1620,6780.2998046875
1776168109.3469434,1625,10482.75
1776168207.0374136,1630,8067.14990234375
1776168309.7345808,1635,16401.140625
1776168407.0881698,1640,1492.4300537109375
1776168502.7571929,1645,16914.470703125
1776168602.7816074,1650,866.9099731445312
1776168704.9779766,1655,875.719970703125
1776168799.1036522,1660,8887.2998046875
1776168896.3827055,1665,4200.02001953125
