test_case,sampled_agents,replicate,num_agents,map_file,completed,steps,max_steps,error
Paris_1_256-even-1_n5_run08,5,8,5,Paris_1_256.map,False,5000,5000,
Paris_1_256-even-1_n5_run09,5,9,5,Paris_1_256.map,False,5000,5000,
Paris_1_256-even-1_n5_run10,5,10,5,Paris_1_256.map,False,5000,5000,
Paris_1_256-even-1_n10_run01,10,1,10,Paris_1_256.map,False,5000,5000,
Paris_1_256-even-1_n10_run02,10,2,10,Paris_1_256.map,False,5000,5000,
Paris_1_256-even-1_n10_run03,10,3,10,Paris_1_256.map,False,5000,5000,
Paris_1_256-even-1_n10_run04,10,4,10,Paris_1_256.map,False,5000,5000,
Paris_1_256-even-1_n10_run05,10,5,10,Paris_1_256.map,False,5000,5000,
Paris_1_256-even-1_n10_run06,10,6,10,Paris_1_256.map,False,5000,5000,
Paris_1_256-even-1_n10_run07,10,7,10,Paris_1_256.map,False,5000,5000,
Paris_1_256-even-1_n10_run08,10,8,10,Paris_1_256.map,False,5000,5000,
Paris_1_256-even-1_n10_run09,10,9,10,Paris_1_256.map,False,5000,5000,
Paris_1_256-even-1_n10_run10,10,10,10,Paris_1_256.map,False,5000,5000,
Paris_1_256-even-1_n15_run01,15,1,15,Paris_1_256.map,False,5000,5000,
Paris_1_256-even-1_n15_run02,15,2,15,Paris_1_256.map,False,5000,5000,
Paris_1_256-even-1_n15_run03,15,3,15,Paris_1_256.map,False,5000,5000,
Paris_1_256-even-1_n15_run04,15,4,15,Paris_1_256.map,False,5000,5000,
Paris_1_256-even-1_n15_run05,15,5,15,Paris_1_256.map,False,5000,5000,
Paris_1_256-even-1_n15_run06,15,6,15,Paris_1_256.map,False,5000,5000,
Paris_1_256-even-1_n15_run07,15,7,15,Paris_1_256.map,False,5000,5000,
Paris_1_256-even-1_n15_run08,15,8,15,Paris_1_256.map,False,5000,5000,
Paris_1_256-even-1_n15_run09,15,9,15,Paris_1_256.map,False,5000,5000,
Paris_1_256-even-1_n15_run10,15,10,15,Paris_1_256.map,False,5000,5000,
Paris_1_256-even-1_n20_run01,20,1,20,Paris_1_256.map,False,5000,5000,
Paris_1_256-even-1_n20_run02,20,2,20,Paris_1_256.map,False,5000,5000,
Paris_1_256-even-1_n20_run03,20,3,20,Paris_1_256.map,False,5000,5000,
Paris_1_256-even-1_n20_run04,20,4,20,Paris_1_256.map,False,5000,5000,
Paris_1_256-even-1_n20_run05,20,5,20,Paris_1_256.map,False,5000,5000,
Paris_1_256-even-1_n20_run06,20,6,20,Paris_1_256.map,False,5000,5000,
Paris_1_256-even-1_n20_run07,20,7,20,Paris_1_256.map,False,5000,5000,
Paris_1_256-even-1_n20_run08,20,8,20,Paris_1_256.map,False,5000,5000,
Paris_1_256-even-1_n20_run09,20,9,20,Paris_1_256.map,False,5000,5000,
Paris_1_256-even-1_n20_run10,20,10,20,Paris_1_256.map,False,5000,5000,
Paris_1_256-even-1_n25_run01,25,1,25,Paris_1_256.map,False,5000,5000,
Paris_1_256-even-1_n25_run02,25,2,25,Paris_1_256.map,False,5000,5000,
Paris_1_256-even-1_n25_run03,25,3,25,Paris_1_256.map,False,5000,5000,
Paris_1_256-even-1_n25_run04,25,4,25,Paris_1_256.map,False,5000,5000,
Paris_1_256-even-1_n25_run05,25,5,25,Paris_1_256.map,False,5000,5000,
Paris_1_256-even-1_n25_run06,25,6,25,Paris_1_256.map,False,5000,5000,
Paris_1_256-even-1_n25_run07,25,7,25,Paris_1_256.map,False,5000,5000,
Paris_1_256-even-1_n25_run08,25,8,25,Paris_1_256.map,False,5000,5000,
Paris_1_256-even-1_n25_run09,25,9,25,Paris_1_256.map,False,5000,5000,
Paris_1_256-even-1_n25_run10,25,10,25,Paris_1_256.map,False,5000,5000,
random-32-32-10-even-1_n5_run01,5,1,5,random-32-32-10.map,True,108,5000,
random-32-32-10-even-1_n5_run02,5,2,5,random-32-32-10.map,False,5000,5000,
random-32-32-10-even-1_n5_run03,5,3,5,random-32-32-10.map,False,5000,5000,
random-32-32-10-even-1_n5_run04,5,4,5,random-32-32-10.map,False,5000,5000,
random-32-32-10-even-1_n5_run05,5,5,5,random-32-32-10.map,False,5000,5000,
random-32-32-10-even-1_n5_run06,5,6,5,random-32-32-10.map,False,5000,5000,
random-32-32-10-even-1_n5_run07,5,7,5,random-32-32-10.map,False,5000,5000,
random-32-32-10-even-1_n5_run08,5,8,5,random-32-32-10.map,False,5000,5000,
random-32-32-10-even-1_n5_run09,5,9,5,random-32-32-10.map,True,161,5000,
random-32-32-10-even-1_n5_run10,5,10,5,random-32-32-10.map,False,5000,5000,
random-32-32-10-even-1_n10_run01,10,1,10,random-32-32-10.map,False,5000,5000,
random-32-32-10-even-1_n10_run02,10,2,10,random-32-32-10.map,False,5000,5000,
random-32-32-10-even-1_n10_run03,10,3,10,random-32-32-10.map,False,5000,5000,
random-32-32-10-even-1_n10_run04,10,4,10,random-32-32-10.map,False,5000,5000,
random-32-32-10-even-1_n10_run05,10,5,10,random-32-32-10.map,False,5000,5000,
random-32-32-10-even-1_n10_run06,10,6,10,random-32-32-10.map,False,5000,5000,
random-32-32-10-even-1_n10_run07,10,7,10,random-32-32-10.map,False,5000,5000,
random-32-32-10-even-1_n10_run08,10,8,10,random-32-32-10.map,False,5000,5000,
random-32-32-10-even-1_n10_run09,10,9,10,random-32-32-10.map,False,5000,5000,
random-32-32-10-even-1_n10_run10,10,10,10,random-32-32-10.map,False,5000,5000,
random-32-32-10-even-1_n15_run01,15,1,15,random-32-32-10.map,False,5000,5000,
random-32-32-10-even-1_n15_run02,15,2,15,random-32-32-10.map,False,5000,5000,
random-32-32-10-even-1_n15_run03,15,3,15,random-32-32-10.map,False,5000,5000,
random-32-32-10-even-1_n15_run04,15,4,15,random-32-32-10.map,False,5000,5000,
random-32-32-10-even-1_n15_run05,15,5,15,random-32-32-10.map,False,5000,5000,
random-32-32-10-even-1_n15_run06,15,6,15,random-32-32-10.map,False,5000,5000,
random-32-32-10-even-1_n15_run07,15,7,15,random-32-32-10.map,False,5000,5000,
random-32-32-10-even-1_n15_run08,15,8,15,random-32-32-10.map,False,5000,5000,
random-32-32-10-even-1_n15_run09,15,9,15,random-32-32-10.map,False,5000,5000,
random-32-32-10-even-1_n15_run10,15,10,15,random-32-32-10.map,False,5000,5000,
random-32-32-10-even-1_n20_run01,20,1,20,random-32-32-10.map,False,5000,5000,
random-32-32-10-even-1_n20_run02,20,2,20,random-32-32-10.map,False,5000,5000,
random-32-32-10-even-1_n20_run03,20,3,20,random-32-32-10.map,False,5000,5000,
random-32-32-10-even-1_n20_run04,20,4,20,random-32-32-10.map,False,5000,5000,
random-32-32-10-even-1_n20_run05,20,5,20,random-32-32-10.map,False,5000,5000,
random-32-32-10-even-1_n20_run06,20,6,20,random-32-32-10.map,False,5000,5000,
random-32-32-10-even-1_n20_run07,20,7,20,random-32-32-10.map,False,5000,5000,
random-32-32-10-even-1_n20_run08,20,8,20,random-32-32-10.map,False,5000,5000,
random-32-32-10-even-1_n20_run09,20,9,20,random-32-32-10.map,False,5000,5000,
random-32-32-10-even-1_n20_run10,20,10,20,random-32-32-10.map,False,5000,5000,
random-32-32-10-even-1_n25_run01,25,1,25,random-32-32-10.map,False,5000,5000,
random-32-32-10-even-1_n25_run02,25,2,25,random-32-32-10.map,False,5000,5000,
random-32-32-10-even-1_n25_run03,25,3,25,random-32-32-10.map,False,5000,5000,
random-32-32-10-even-1_n25_run04,25,4,25,random-32-32-10.map,False,5000,5000,
random-32-32-10-even-1_n25_run05,25,5,25,random-32-32-10.map,False,5000,5000,
random-32-32-10-even-1_n25_run06,25,6,25,random-32-32-10.map,False,5000,5000,
random-32-32-10-even-1_n25_run07,25,7,25,random-32-32-10.map,False,5000,5000,
random-32-32-10-even-1_n25_run08,25,8,25,random-32-32-10.map,False,5000,5000,
random-32-32-10-even-1_n25_run09,25,9,25,random-32-32-10.map,False,5000,5000,
random-32-32-10-even-1_n25_run10,25,10,25,random-32-32-10.map,False,5000,5000,
random-32-32-20-even-1_n5_run01,5,1,5,random-32-32-20.map,True,215,5000,
random-32-32-20-even-1_n5_run02,5,2,5,random-32-32-20.map,False,5000,5000,
random-32-32-20-even-1_n5_run03,5,3,5,random-32-32-20.map,True,101,5000,
random-32-32-20-even-1_n5_run04,5,4,5,random-32-32-20.map,True,162,5000,
random-32-32-20-even-1_n5_run05,5,5,5,random-32-32-20.map,True,277,5000,
random-32-32-20-even-1_n5_run06,5,6,5,random-32-32-20.map,False,5000,5000,
random-32-32-20-even-1_n5_run07,5,7,5,random-32-32-20.map,False,5000,5000,
random-32-32-20-even-1_n5_run08,5,8,5,random-32-32-20.map,False,5000,5000,
random-32-32-20-even-1_n5_run09,5,9,5,random-32-32-20.map,True,158,5000,
random-32-32-20-even-1_n5_run10,5,10,5,random-32-32-20.map,False,5000,5000,
random-32-32-20-even-1_n10_run01,10,1,10,random-32-32-20.map,False,5000,5000,
random-32-32-20-even-1_n10_run02,10,2,10,random-32-32-20.map,False,5000,5000,
random-32-32-20-even-1_n10_run03,10,3,10,random-32-32-20.map,True,165,5000,
random-32-32-20-even-1_n10_run04,10,4,10,random-32-32-20.map,True,278,5000,
random-32-32-20-even-1_n10_run05,10,5,10,random-32-32-20.map,True,336,5000,
random-32-32-20-even-1_n10_run06,10,6,10,random-32-32-20.map,False,5000,5000,
random-32-32-20-even-1_n10_run07,10,7,10,random-32-32-20.map,False,5000,5000,
random-32-32-20-even-1_n10_run08,10,8,10,random-32-32-20.map,False,5000,5000,
random-32-32-20-even-1_n10_run09,10,9,10,random-32-32-20.map,True,381,5000,
random-32-32-20-even-1_n10_run10,10,10,10,random-32-32-20.map,True,233,5000,
random-32-32-20-even-1_n15_run01,15,1,15,random-32-32-20.map,False,5000,5000,
random-32-32-20-even-1_n15_run02,15,2,15,random-32-32-20.map,False,5000,5000,
random-32-32-20-even-1_n15_run03,15,3,15,random-32-32-20.map,False,5000,5000,
random-32-32-20-even-1_n15_run04,15,4,15,random-32-32-20.map,False,5000,5000,
random-32-32-20-even-1_n15_run05,15,5,15,random-32-32-20.map,False,5000,5000,
random-32-32-20-even-1_n15_run06,15,6,15,random-32-32-20.map,False,5000,5000,
random-32-32-20-even-1_n15_run07,15,7,15,random-32-32-20.map,True,198,5000,
random-32-32-20-even-1_n15_run08,15,8,15,random-32-32-20.map,True,315,5000,
random-32-32-20-even-1_n15_run09,15,9,15,random-32-32-20.map,True,168,5000,
random-32-32-20-even-1_n15_run10,15,10,15,random-32-32-20.map,False,5000,5000,
random-32-32-20-even-1_n20_run01,20,1,20,random-32-32-20.map,False,5000,5000,
random-32-32-20-even-1_n20_run02,20,2,20,random-32-32-20.map,False,5000,5000,
random-32-32-20-even-1_n20_run03,20,3,20,random-32-32-20.map,False,5000,5000,
random-32-32-20-even-1_n20_run04,20,4,20,random-32-32-20.map,False,5000,5000,
random-32-32-20-even-1_n20_run05,20,5,20,random-32-32-20.map,False,5000,5000,
random-32-32-20-even-1_n20_run06,20,6,20,random-32-32-20.map,True,244,5000,
random-32-32-20-even-1_n20_run07,20,7,20,random-32-32-20.map,False,5000,5000,
random-32-32-20-even-1_n20_run08,20,8,20,random-32-32-20.map,False,5000,5000,
random-32-32-20-even-1_n20_run09,20,9,20,random-32-32-20.map,False,5000,5000,
random-32-32-20-even-1_n20_run10,20,10,20,random-32-32-20.map,False,5000,5000,
random-32-32-20-even-1_n25_run01,25,1,25,random-32-32-20.map,False,5000,5000,
random-32-32-20-even-1_n25_run02,25,2,25,random-32-32-20.map,False,5000,5000,
random-32-32-20-even-1_n25_run03,25,3,25,random-32-32-20.map,False,5000,5000,
random-32-32-20-even-1_n25_run04,25,4,25,random-32-32-20.map,False,5000,5000,
random-32-32-20-even-1_n25_run05,25,5,25,random-32-32-20.map,False,5000,5000,
random-32-32-20-even-1_n25_run06,25,6,25,random-32-32-20.map,False,5000,5000,
random-32-32-20-even-1_n25_run07,25,7,25,random-32-32-20.map,False,5000,5000,
random-32-32-20-even-1_n25_run08,25,8,25,random-32-32-20.map,False,5000,5000,
random-32-32-20-even-1_n25_run09,25,9,25,random-32-32-20.map,True,277,5000,
random-32-32-20-even-1_n25_run10,25,10,25,random-32-32-20.map,False,5000,5000,
random-64-64-10-even-1_n5_run01,5,1,5,random-64-64-10.map,True,490,5000,
random-64-64-10-even-1_n5_run02,5,2,5,random-64-64-10.map,True,350,5000,
random-64-64-10-even-1_n5_run03,5,3,5,random-64-64-10.map,False,5000,5000,
random-64-64-10-even-1_n5_run04,5,4,5,random-64-64-10.map,True,1416,5000,
random-64-64-10-even-1_n5_run05,5,5,5,random-64-64-10.map,True,377,5000,
random-64-64-10-even-1_n5_run06,5,6,5,random-64-64-10.map,True,303,5000,
random-64-64-10-even-1_n5_run07,5,7,5,random-64-64-10.map,True,548,5000,
random-64-64-10-even-1_n5_run08,5,8,5,random-64-64-10.map,True,449,5000,
random-64-64-10-even-1_n5_run09,5,9,5,random-64-64-10.map,False,5000,5000,
random-64-64-10-even-1_n5_run10,5,10,5,random-64-64-10.map,True,258,5000,
random-64-64-10-even-1_n10_run01,10,1,10,random-64-64-10.map,True,350,5000,
random-64-64-10-even-1_n10_run02,10,2,10,random-64-64-10.map,False,5000,5000,
random-64-64-10-even-1_n10_run03,10,3,10,random-64-64-10.map,False,5000,5000,
random-64-64-10-even-1_n10_run04,10,4,10,random-64-64-10.map,True,290,5000,
random-64-64-10-even-1_n10_run05,10,5,10,random-64-64-10.map,True,525,5000,
random-64-64-10-even-1_n10_run06,10,6,10,random-64-64-10.map,True,300,5000,
random-64-64-10-even-1_n10_run07,10,7,10,random-64-64-10.map,True,365,5000,
random-64-64-10-even-1_n10_run08,10,8,10,random-64-64-10.map,True,374,5000,
random-64-64-10-even-1_n10_run09,10,9,10,random-64-64-10.map,False,5000,5000,
random-64-64-10-even-1_n10_run10,10,10,10,random-64-64-10.map,False,5000,5000,
random-64-64-10-even-1_n15_run01,15,1,15,random-64-64-10.map,False,5000,5000,
random-64-64-10-even-1_n15_run02,15,2,15,random-64-64-10.map,False,5000,5000,
random-64-64-10-even-1_n15_run03,15,3,15,random-64-64-10.map,False,5000,5000,
random-64-64-10-even-1_n15_run04,15,4,15,random-64-64-10.map,False,5000,5000,
random-64-64-10-even-1_n15_run05,15,5,15,random-64-64-10.map,True,478,5000,
random-64-64-10-even-1_n15_run06,15,6,15,random-64-64-10.map,True,404,5000,
random-64-64-10-even-1_n15_run07,15,7,15,random-64-64-10.map,True,907,5000,
random-64-64-10-even-1_n15_run08,15,8,15,random-64-64-10.map,False,5000,5000,
random-64-64-10-even-1_n15_run09,15,9,15,random-64-64-10.map,False,5000,5000,
random-64-64-10-even-1_n15_run10,15,10,15,random-64-64-10.map,True,267,5000,
random-64-64-10-even-1_n20_run01,20,1,20,random-64-64-10.map,True,407,5000,
random-64-64-10-even-1_n20_run02,20,2,20,random-64-64-10.map,False,5000,5000,
random-64-64-10-even-1_n20_run03,20,3,20,random-64-64-10.map,True,399,5000,
random-64-64-10-even-1_n20_run04,20,4,20,random-64-64-10.map,False,5000,5000,
random-64-64-10-even-1_n20_run05,20,5,20,random-64-64-10.map,False,5000,5000,
random-64-64-10-even-1_n20_run06,20,6,20,random-64-64-10.map,True,336,5000,
random-64-64-10-even-1_n20_run07,20,7,20,random-64-64-10.map,False,5000,5000,
random-64-64-10-even-1_n20_run08,20,8,20,random-64-64-10.map,True,489,5000,
random-64-64-10-even-1_n20_run09,20,9,20,random-64-64-10.map,False,5000,5000,
random-64-64-10-even-1_n20_run10,20,10,20,random-64-64-10.map,True,449,5000,
random-64-64-10-even-1_n25_run01,25,1,25,random-64-64-10.map,True,511,5000,
random-64-64-10-even-1_n25_run02,25,2,25,random-64-64-10.map,False,5000,5000,
random-64-64-10-even-1_n25_run03,25,3,25,random-64-64-10.map,False,5000,5000,
random-64-64-10-even-1_n25_run04,25,4,25,random-64-64-10.map,True,552,5000,
random-64-64-10-even-1_n25_run05,25,5,25,random-64-64-10.map,True,391,5000,
random-64-64-10-even-1_n25_run06,25,6,25,random-64-64-10.map,True,391,5000,
random-64-64-10-even-1_n25_run07,25,7,25,random-64-64-10.map,False,5000,5000,
random-64-64-10-even-1_n25_run08,25,8,25,random-64-64-10.map,True,429,5000,
random-64-64-10-even-1_n25_run09,25,9,25,random-64-64-10.map,False,5000,5000,
random-64-64-10-even-1_n25_run10,25,10,25,random-64-64-10.map,False,5000,5000,
random-64-64-20-even-1_n5_run01,5,1,5,random-64-64-20.map,False,5000,5000,
random-64-64-20-even-1_n5_run02,5,2,5,random-64-64-20.map,False,5000,5000,
random-64-64-20-even-1_n5_run03,5,3,5,random-64-64-20.map,False,5000,5000,
random-64-64-20-even-1_n5_run04,5,4,5,random-64-64-20.map,False,5000,5000,
random-64-64-20-even-1_n5_run05,5,5,5,random-64-64-20.map,False,5000,5000,
random-64-64-20-even-1_n5_run06,5,6,5,random-64-64-20.map,True,291,5000,
random-64-64-20-even-1_n5_run07,5,7,5,random-64-64-20.map,False,5000,5000,
random-64-64-20-even-1_n5_run08,5,8,5,random-64-64-20.map,False,5000,5000,
random-64-64-20-even-1_n5_run09,5,9,5,random-64-64-20.map,False,5000,5000,
random-64-64-20-even-1_n5_run10,5,10,5,random-64-64-20.map,False,5000,5000,
random-64-64-20-even-1_n10_run01,10,1,10,random-64-64-20.map,False,5000,5000,
random-64-64-20-even-1_n10_run02,10,2,10,random-64-64-20.map,False,5000,5000,
random-64-64-20-even-1_n10_run03,10,3,10,random-64-64-20.map,False,5000,5000,
random-64-64-20-even-1_n10_run04,10,4,10,random-64-64-20.map,True,874,5000,
random-64-64-20-even-1_n10_run05,10,5,10,random-64-64-20.map,False,5000,5000,
random-64-64-20-even-1_n10_run06,10,6,10,random-64-64-20.map,False,5000,5000,
random-64-64-20-even-1_n10_run07,10,7,10,random-64-64-20.map,False,5000,5000,
random-64-64-20-even-1_n10_run08,10,8,10,random-64-64-20.map,False,5000,5000,
random-64-64-20-even-1_n10_run09,10,9,10,random-64-64-20.map,False,5000,5000,
random-64-64-20-even-1_n10_run10,10,10,10,random-64-64-20.map,False,5000,5000,
random-64-64-20-even-1_n15_run01,15,1,15,random-64-64-20.map,False,5000,5000,
random-64-64-20-even-1_n15_run02,15,2,15,random-64-64-20.map,False,5000,5000,
random-64-64-20-even-1_n15_run03,15,3,15,random-64-64-20.map,False,5000,5000,
random-64-64-20-even-1_n15_run04,15,4,15,random-64-64-20.map,False,5000,5000,
random-64-64-20-even-1_n15_run05,15,5,15,random-64-64-20.map,False,5000,5000,
random-64-64-20-even-1_n15_run06,15,6,15,random-64-64-20.map,False,5000,5000,
random-64-64-20-even-1_n15_run07,15,7,15,random-64-64-20.map,False,5000,5000,
random-64-64-20-even-1_n15_run08,15,8,15,random-64-64-20.map,False,5000,5000,
random-64-64-20-even-1_n15_run09,15,9,15,random-64-64-20.map,False,5000,5000,
random-64-64-20-even-1_n15_run10,15,10,15,random-64-64-20.map,False,5000,5000,
random-64-64-20-even-1_n20_run01,20,1,20,random-64-64-20.map,False,5000,5000,
random-64-64-20-even-1_n20_run02,20,2,20,random-64-64-20.map,False,5000,5000,
random-64-64-20-even-1_n20_run03,20,3,20,random-64-64-20.map,False,5000,5000,
random-64-64-20-even-1_n20_run04,20,4,20,random-64-64-20.map,False,5000,5000,
random-64-64-20-even-1_n20_run05,20,5,20,random-64-64-20.map,False,5000,5000,
random-64-64-20-even-1_n20_run06,20,6,20,random-64-64-20.map,False,5000,5000,
random-64-64-20-even-1_n20_run07,20,7,20,random-64-64-20.map,False,5000,5000,
random-64-64-20-even-1_n20_run08,20,8,20,random-64-64-20.map,False,5000,5000,
random-64-64-20-even-1_n20_run09,20,9,20,random-64-64-20.map,False,5000,5000,
random-64-64-20-even-1_n20_run10,20,10,20,random-64-64-20.map,False,5000,5000,
random-64-64-20-even-1_n25_run01,25,1,25,random-64-64-20.map,False,5000,5000,
random-64-64-20-even-1_n25_run02,25,2,25,random-64-64-20.map,False,5000,5000,
random-64-64-20-even-1_n25_run03,25,3,25,random-64-64-20.map,False,5000,5000,
random-64-64-20-even-1_n25_run04,25,4,25,random-64-64-20.map,False,5000,5000,
random-64-64-20-even-1_n25_run05,25,5,25,random-64-64-20.map,False,5000,5000,
random-64-64-20-even-1_n25_run06,25,6,25,random-64-64-20.map,False,5000,5000,
random-64-64-20-even-1_n25_run07,25,7,25,random-64-64-20.map,False,5000,5000,
random-64-64-20-even-1_n25_run08,25,8,25,random-64-64-20.map,False,5000,5000,
random-64-64-20-even-1_n25_run09,25,9,25,random-64-64-20.map,False,5000,5000,
random-64-64-20-even-1_n25_run10,25,10,25,random-64-64-20.map,False,5000,5000,
room-32-32-4-even-1_n5_run01,5,1,5,room-32-32-4.map,False,5000,5000,
room-32-32-4-even-1_n5_run02,5,2,5,room-32-32-4.map,False,5000,5000,
room-32-32-4-even-1_n5_run03,5,3,5,room-32-32-4.map,False,5000,5000,
room-32-32-4-even-1_n5_run04,5,4,5,room-32-32-4.map,False,5000,5000,
room-32-32-4-even-1_n5_run05,5,5,5,room-32-32-4.map,False,5000,5000,
room-32-32-4-even-1_n5_run06,5,6,5,room-32-32-4.map,False,5000,5000,
room-32-32-4-even-1_n5_run07,5,7,5,room-32-32-4.map,False,5000,5000,
room-32-32-4-even-1_n5_run08,5,8,5,room-32-32-4.map,False,5000,5000,
room-32-32-4-even-1_n5_run09,5,9,5,room-32-32-4.map,True,600,5000,
room-32-32-4-even-1_n5_run10,5,10,5,room-32-32-4.map,False,5000,5000,
room-32-32-4-even-1_n10_run01,10,1,10,room-32-32-4.map,False,5000,5000,
room-32-32-4-even-1_n10_run02,10,2,10,room-32-32-4.map,False,5000,5000,
room-32-32-4-even-1_n10_run03,10,3,10,room-32-32-4.map,False,5000,5000,
room-32-32-4-even-1_n10_run04,10,4,10,room-32-32-4.map,False,5000,5000,
room-32-32-4-even-1_n10_run05,10,5,10,room-32-32-4.map,False,5000,5000,
room-32-32-4-even-1_n10_run06,10,6,10,room-32-32-4.map,False,5000,5000,
room-32-32-4-even-1_n10_run07,10,7,10,room-32-32-4.map,False,5000,5000,
room-32-32-4-even-1_n10_run08,10,8,10,room-32-32-4.map,False,5000,5000,
room-32-32-4-even-1_n10_run09,10,9,10,room-32-32-4.map,False,5000,5000,
room-32-32-4-even-1_n10_run10,10,10,10,room-32-32-4.map,False,5000,5000,
room-32-32-4-even-1_n15_run01,15,1,15,room-32-32-4.map,False,5000,5000,
room-32-32-4-even-1_n15_run02,15,2,15,room-32-32-4.map,False,5000,5000,
room-32-32-4-even-1_n15_run03,15,3,15,room-32-32-4.map,False,5000,5000,
room-32-32-4-even-1_n15_run04,15,4,15,room-32-32-4.map,False,5000,5000,
room-32-32-4-even-1_n15_run05,15,5,15,room-32-32-4.map,False,5000,5000,
room-32-32-4-even-1_n15_run06,15,6,15,room-32-32-4.map,False,5000,5000,
room-32-32-4-even-1_n15_run07,15,7,15,room-32-32-4.map,False,5000,5000,
room-32-32-4-even-1_n15_run08,15,8,15,room-32-32-4.map,False,5000,5000,
room-32-32-4-even-1_n15_run09,15,9,15,room-32-32-4.map,False,5000,5000,
room-32-32-4-even-1_n15_run10,15,10,15,room-32-32-4.map,False,5000,5000,
room-32-32-4-even-1_n20_run01,20,1,20,room-32-32-4.map,False,5000,5000,
room-32-32-4-even-1_n20_run02,20,2,20,room-32-32-4.map,False,5000,5000,
room-32-32-4-even-1_n20_run03,20,3,20,room-32-32-4.map,False,5000,5000,
room-32-32-4-even-1_n20_run04,20,4,20,room-32-32-4.map,False,5000,5000,
room-32-32-4-even-1_n20_run05,20,5,20,room-32-32-4.map,False,5000,5000,
room-32-32-4-even-1_n20_run06,20,6,20,room-32-32-4.map,False,5000,5000,
room-32-32-4-even-1_n20_run07,20,7,20,room-32-32-4.map,False,5000,5000,
room-32-32-4-even-1_n20_run08,20,8,20,room-32-32-4.map,False,5000,5000,
room-32-32-4-even-1_n20_run09,20,9,20,room-32-32-4.map,False,5000,5000,
room-32-32-4-even-1_n20_run10,20,10,20,room-32-32-4.map,False,5000,5000,
room-32-32-4-even-1_n25_run01,25,1,25,room-32-32-4.map,False,5000,5000,
room-32-32-4-even-1_n25_run02,25,2,25,room-32-32-4.map,False,5000,5000,
room-32-32-4-even-1_n25_run03,25,3,25,room-32-32-4.map,False,5000,5000,
room-32-32-4-even-1_n25_run04,25,4,25,room-32-32-4.map,False,5000,5000,
room-32-32-4-even-1_n25_run05,25,5,25,room-32-32-4.map,False,5000,5000,
room-32-32-4-even-1_n25_run06,25,6,25,room-32-32-4.map,False,5000,5000,
room-32-32-4-even-1_n25_run07,25,7,25,room-32-32-4.map,False,5000,5000,
room-32-32-4-even-1_n25_run08,25,8,25,room-32-32-4.map,False,5000,5000,
room-32-32-4-even-1_n25_run09,25,9,25,room-32-32-4.map,False,5000,5000,
room-32-32-4-even-1_n25_run10,25,10,25,room-32-32-4.map,False,5000,5000,
room-64-64-16-even-1_n5_run01,5,1,5,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_n5_run02,5,2,5,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_n5_run03,5,3,5,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_n5_run04,5,4,5,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_n5_run05,5,5,5,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_n5_run06,5,6,5,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_n5_run07,5,7,5,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_n5_run08,5,8,5,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_n5_run09,5,9,5,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_n5_run10,5,10,5,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_n10_run01,10,1,10,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_n10_run02,10,2,10,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_n10_run03,10,3,10,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_n10_run04,10,4,10,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_n10_run05,10,5,10,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_n10_run06,10,6,10,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_n10_run07,10,7,10,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_n10_run08,10,8,10,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_n10_run09,10,9,10,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_n10_run10,10,10,10,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_n15_run01,15,1,15,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_n15_run02,15,2,15,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_n15_run03,15,3,15,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_n15_run04,15,4,15,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_n15_run05,15,5,15,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_n15_run06,15,6,15,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_n15_run07,15,7,15,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_n15_run08,15,8,15,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_n15_run09,15,9,15,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_n15_run10,15,10,15,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_n20_run01,20,1,20,room-64-64-16.map,False,5000,5000,
room-64-64-16-even-1_n20_run02,20,2,20,room-64-64-16.map,False,5000,5000,
