Wall time,Step,Value
1775906216.5027642,2400,939.8900146484375
1775906313.4280314,2405,12845.51953125
1775906412.6558774,2410,6822.0498046875
1775906511.2875757,2415,4761.68994140625
1775906611.6880412,2420,10608.1298828125
1775906697.332718,2425,7765.81005859375
1775906800.9225357,2430,14683.259765625
1775906904.334952,2435,14261.259765625
1775906998.9437675,2440,772.8400268554688
1775907092.5296547,2445,8298.48046875
1775907190.3138828,2450,9001.669921875
1775907290.8534248,2455,593.6400146484375
1775907386.7232914,2460,529.7000122070312
1775907483.7739315,2465,11644.1904296875
1775907584.556421,2470,9600.8095703125
1775907685.1255705,2475,2811.679931640625
1775907774.2175605,2480,1978.8900146484375
1775907879.0228324,2485,12348.599609375
1775907980.0230157,2490,11674.2197265625
1775908076.754119,2495,16573.599609375
1775908169.735442,2500,14696.58984375
